emission_id	representative_occurrence_id	emission_path	site	index_command	language	variety	display	sort_key	form_role	source_scope	source_ref	source_occurrence_count	source_occurrence_ids
Germanic/docs/lexeme_reports/model_entries/1943-begin-beġinnan.model.md:33:2	Germanic/docs/lexeme_reports/model_entries/1943-begin-beġinnan.model.md:33:2	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1943-begin-beġinnan.model.md:33	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!beginnan@\iventry{beġinnan}{}}	oe		beġinnan	beginnan	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1943-begin-beġinnan.model.md:33	1	Germanic/docs/lexeme_reports/model_entries/1943-begin-beġinnan.model.md:33:2
Germanic/docs/lexeme_reports/model_entries/1943-begin-beġinnan.model.md:33:1	Germanic/docs/lexeme_reports/model_entries/1943-begin-beġinnan.model.md:33:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1943-begin-beġinnan.model.md:33	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!biginnana@\iventry{*bigínnaną}{}}	pgmc		*bigínnaną	biginnana	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1943-begin-beġinnan.model.md:33	1	Germanic/docs/lexeme_reports/model_entries/1943-begin-beġinnan.model.md:33:1
Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:21:1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:21:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:21	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!basja@\iventry{*basja-}{}}	pgmc		*basja-	basja	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:21	1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:21:1
Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:21:2	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:21:2	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:21	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!bazja@\iventry{*bazja-}{}}	pgmc		*bazja-	bazja	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:21	1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:21:2
Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:22:1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:22:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:22	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!bazjas@\iventry{*bázjas}{}}	pgmc		*bázjas	bazjas	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:22	1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:22:1
Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:26:1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:26:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:26	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!here@\iventry{here}{}}	oe		here	here	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:26	1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:26:1
Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:26:2	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:26:2	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:26	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!herges@\iventry{herges}{}}	oe		herges	herges	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:26	1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:26:2
Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:31:1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:31:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:31	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!berige@\iventry{berige}{}}	oe		berige	berige	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:31	1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:31:1
Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:33:1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:33:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:33	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!berges@\iventry{berġes}{}}	oe		berġes	berges	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:33	1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:33:1
Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:39:1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:39:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:39	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!bazja@\iventry{*bázją}{}}	pgmc		*bázją	bazja	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:39	1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:39:1
Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:40:1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:40:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:40	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!bazjas@\iventry{*bázjas}{}}	pgmc		*bázjas	bazjas	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:40	1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:40:1
Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:40:2	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:40:2	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:40	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!berges@\iventry{berġes}{}}	oe		berġes	berges	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:40	1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:40:2
Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:41:2	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:41:2	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:41	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!here@\iventry{here}{}}	oe		here	here	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:41	1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:41:2
Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:41:1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:41:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:41	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!herges@\iventry{herges}{}}	oe		herges	herges	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:41	1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:41:1
Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:51:1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:51:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:51	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!bazja@\iventry{*bázją}{}}	pgmc		*bázją	bazja	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:51	1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:51:1
Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:51:4	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:51:4	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:51	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!berge@\iventry{berġe}{}}	oe		berġe	berge	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:51	1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:51:4
Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:51:3	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:51:3	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:51	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!berige@\iventry{berige}{}}	oe		berige	berige	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:51	1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:51:3
Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:52:1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:52:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:52	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!bazjas@\iventry{*bázjas}{}}	pgmc		*bázjas	bazjas	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:52	1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:52:1
Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:52:2	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:52:2	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:52	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!berges@\iventry{berġes}{}}	oe		berġes	berges	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:52	1	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md:52:2
Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:21:3	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:21:3	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:21	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!baer@\iventry{bær}{}}	oe		bær	baer	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:21	1	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:21:3
Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:21:2	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:21:2	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:21	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!bar@\iventry{bar}{}}	oe		bar	bar	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:21	1	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:21:2
Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:21:1	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:21:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:21	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!bero@\iventry{*bērō-}{}}	pgmc		*bērō-	bero	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:21	1	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:21:1
Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:21:4	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:21:4	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:21	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!bero@\iventry{*bḗrō}{}}	pgmc		*bḗrō	bero	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:21	1	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:21:4
Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:25:1	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:25:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:25	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!baer@\iventry{bær}{}}	oe		bær	baer	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:25	1	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:25:1
Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:25:3	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:25:3	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:25	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!baer@\iventry{bǣr}{}}	oe		bǣr	baer	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:25	1	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:25:3
Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:25:2	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:25:2	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:25	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!bar@\iventry{bar}{}}	oe		bar	bar	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:25	1	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:25:2
Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:29:1	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:29:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:29	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!baer@\iventry{bær}{}}	oe		bær	baer	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:29	1	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:29:1
Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:29:3	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:29:3	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:29	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!baer@\iventry{bǣr}{}}	oe		bǣr	baer	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:29	1	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:29:3
Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:29:2	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:29:2	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:29	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!bar@\iventry{bar}{}}	oe		bar	bar	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:29	1	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:29:2
Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:33:2	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:33:2	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:33	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!baer@\iventry{bǣr}{}}	oe		bǣr	baer	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:33	1	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:33:2
Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:33:1	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:33:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:33	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!bero@\iventry{*bḗrō}{}}	pgmc		*bḗrō	bero	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:33	1	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md:33:1
Germanic/docs/lexeme_reports/model_entries/1951-birth-byrd.model.md:25:1	Germanic/docs/lexeme_reports/model_entries/1951-birth-byrd.model.md:25:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1951-birth-byrd.model.md:25	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!byrd@\iventry{byrd}{}}	oe		byrd	byrd	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1951-birth-byrd.model.md:25	1	Germanic/docs/lexeme_reports/model_entries/1951-birth-byrd.model.md:25:1
Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:21:1	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:21:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:21	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!baina@\iventry{*baina-}{}}	pgmc		*baina-	baina	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:21	1	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:21:1
Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:21:2	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:21:2	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:21	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!bainan@\iventry{*bainan}{}}	pgmc		*bainan	bainan	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:21	1	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:21:2
Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:21:3	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:21:3	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:21	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!ban@\iventry{bān}{}}	oe		bān	ban	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:21	1	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:21:3
Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:25:1	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:25:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:25	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!ban@\iventry{bān}{}}	oe		bān	ban	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:25	1	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:25:1
Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:25:2	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:25:2	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:25	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!ban@\iventry{bān}{}}	oe		bān	ban	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:25	1	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:25:2
Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:25:3	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:25:3	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:25	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!bane@\iventry{bāne}{}}	oe		bāne	bane	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:25	1	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md:25:3
