language	form	form_role	source_scope	source_ref_no_line
pgmc	*skúbanaz	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md
pgmc	*skúbun	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md
pgmc	*skúflō	selected_input	trace_proto_input	shovel — OE sċofl
pgmc	*skúldramiz	selected_input	trace_proto_input	shoulder — OE sċuldrum
pgmc	*skúldramiz	source_protoform	lexical_protoform	shoulder — OE sċuldrum
pgmc	*skúldrō	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md
pgmc	*skūrō	selected_input	trace_proto_input	shower — OE sċūr
pgmc	*skḗpą	selected_input	trace_proto_input	sheep — OE sċēap
pgmc	*skḗpą	source_protoform	lexical_protoform	sheep — OE sċēap
pgmc	*skḯnaną	selected_input	trace_proto_input	shine — OE sċīnan
pgmc	*sláxaną	selected_input	trace_proto_input	slay — OE slēan
pgmc	*slḗpaną	selected_input	trace_proto_input	sleep — OE slǣpan
pgmc	*slḗpaną	source_protoform	lexical_protoform	sleep — OE slǣpan
pgmc	*slḯmą	selected_input	trace_proto_input	slime — OE slīm
pgmc	*smérwijaną	selected_input	trace_proto_input	smear — OE smierwan
pgmc	*smérwijaną	source_protoform	lexical_protoform	smear — OE smierwan
pgmc	*snáiwaz	selected_input	trace_proto_input	snow — OE snāw
pgmc	*spannō	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2203-span-spanne.model.md
pgmc	*spannō	source_protoform	lexical_proto	span — OE spanne
pgmc	*sparēn-	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md
pgmc	*sparēną	source_protoform	lexical_proto	spare — OE sparian
pgmc	*spráidijaną	selected_input	trace_proto_input	spread — OE sprǣdan
pgmc	*spánnai	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2203-span-spanne.model.md
pgmc	*spánnai	selected_input	trace_proto_input	span — OE spanne
pgmc	*spánnai	source_protoform	lexical_protoform	span — OE spanne
pgmc	*spánnaną	selected_input	trace_proto_input	span — OE spannan
pgmc	*spánnaną	source_protoform	lexical_protoform	span — OE spannan
pgmc	*spárrô	selected_input	trace_proto_input	spar — OE spearra
pgmc	*spárrô	source_protoform	lexical_protoform	spar — OE spearra
pgmc	*spárēną	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md
pgmc	*spárōjaną	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md
pgmc	*spárōjaną	selected_input	trace_proto_input	spare — OE sparian
pgmc	*spárōjaną	source_protoform	lexical_protoform	spare — OE sparian
pgmc	*spénnilō	selected_input	trace_proto_input	spindle — OE spinl
pgmc	*spéru	selected_input	trace_proto_input	spear — OE speoru
pgmc	*spínnaną	selected_input	trace_proto_input	spin — OE spinnan
pgmc	*spúrô	selected_input	trace_proto_input	spur — OE spora
pgmc	*spḗnuz	selected_input	trace_proto_input	spoon — OE spōn
pgmc	*straujan-	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md
pgmc	*strákkijaną	selected_input	trace_proto_input	stretch — OE streċċan
pgmc	*strángiz	selected_input	trace_proto_input	string — OE strenġ
pgmc	*stráumaz	selected_input	trace_proto_input	stream — OE strēam
pgmc	*stráwjaną	selected_input	trace_proto_input	strew — OE *strīeġan
pgmc	*stráwjaną	source_protoform	lexical_protoform	strew — OE *strīeġan
pgmc	*stráwą	selected_input	trace_proto_input	straw — OE strēaw
pgmc	*stábaz	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2212-staff-stæf.model.md
pgmc	*stábaz	selected_input	trace_proto_input	staff — OE stæf
pgmc	*stábaz	source_protoform	lexical_protoform	staff — OE stæf
pgmc	*stábiz	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2212-staff-stæf.model.md
pgmc	*stábiz	source_protoform	lexical_proto	staff — OE stæf
pgmc	*stáinaz	selected_input	trace_proto_input	stone — OE stān
pgmc	*stámnaz	source_protoform	lexical_protoform	stem — OE stefn
pgmc	*stélaną	selected_input	trace_proto_input	steal — OE stelan
pgmc	*stéllijaną	selected_input	trace_proto_input	still — OE stillan
pgmc	*stéllijaną	source_protoform	lexical_protoform	still — OE stillan
pgmc	*stérbaną	selected_input	trace_proto_input	starve — OE steorfan
pgmc	*stúkkaz	selected_input	trace_proto_input	stock — OE stocc
pgmc	*stúrkaz	selected_input	trace_proto_input	stork — OE storc
pgmc	*stúrmaz	selected_input	trace_proto_input	storm — OE storm
pgmc	*stúrtijaną	selected_input	trace_proto_input	start — OE styrtan
pgmc	*stōdą	selected_input	trace_proto_input	stud — OE stōd
pgmc	*stōlaz	selected_input	trace_proto_input	stool — OE stōl
pgmc	*swálwōn	selected_input	trace_proto_input	swallow — OE swealwe
pgmc	*swálwōn	source_protoform	lexical_protoform	swallow — OE swealwe
pgmc	*swánas	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2235-swan-swanes.model.md
pgmc	*swánas	selected_input	trace_proto_input	swan — OE swanes
pgmc	*swánas	source_protoform	lexical_protoform	swan — OE swanes
pgmc	*swánaz	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2235-swan-swanes.model.md
pgmc	*swánaz	source_protoform	lexical_proto	swan — OE swanes
pgmc	*swéllaną	selected_input	trace_proto_input	swell — OE swellan
pgmc	*swérdą	selected_input	trace_proto_input	sword — OE sweord
pgmc	*swéstēr	selected_input	trace_proto_input	sister — OE swester
pgmc	*swímmaną	selected_input	trace_proto_input	swim — OE swimman
pgmc	*swī́ną	source_protoform	lexical_proto	swine — OE swīn
pgmc	*swḯną	selected_input	trace_proto_input	swine — OE swīn
pgmc	*swḯną	source_protoform	lexical_protoform	swine — OE swīn
pgmc	*sái	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2169-sea-sǣ.model.md
pgmc	*sái	source_protoform	lexical_proto	sea — OE sǣ
pgmc	*sáiwalō	selected_input	trace_proto_input	soul — OE sāwol
pgmc	*sáiwiz	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2169-sea-sǣ.model.md
pgmc	*sáiwiz	selected_input	trace_proto_input	sea — OE sǣ
pgmc	*sáiwiz	source_protoform	lexical_protoform	sea — OE sǣ
pgmc	*sákō	selected_input	trace_proto_input	sake — OE sacu
pgmc	*sálbō	selected_input	trace_proto_input	salve — OE sealf
pgmc	*sáltą	selected_input	trace_proto_input	salt — OE sealt
pgmc	*sándijaną	selected_input	trace_proto_input	send — OE sendan
pgmc	*sángijaną	selected_input	trace_proto_input	singe — OE senġan
pgmc	*sápą	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md
pgmc	*sápą	selected_input	trace_proto_input	sap — OE sæp
pgmc	*sápą	source_protoform	lexical_protoform	sap — OE sæp
pgmc	*sátjaną	selected_input	trace_proto_input	set — OE settan
pgmc	*sáumaz	selected_input	trace_proto_input	seam — OE sēam
pgmc	*sébun	selected_input	trace_proto_input	seven — OE seofon
pgmc	*séglą	selected_input	trace_proto_input	sail — OE seġl
pgmc	*sétjaną	selected_input	trace_proto_input	sit — OE sittan
pgmc	*séxs	selected_input	trace_proto_input	six — OE six
pgmc	*síbaz	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md
pgmc	*síbaz	source_protoform	lexical_proto	sieve — OE sife
pgmc	*síbi	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md
pgmc	*síbi	selected_input	trace_proto_input	sieve — OE sife
pgmc	*síbi	source_protoform	lexical_protoform	sieve — OE sife
pgmc	*síngwaną	selected_input	trace_proto_input	sing — OE singan
pgmc	*súmaraz	selected_input	trace_proto_input	summer — OE sumer
pgmc	*súmaraz	source_protoform	lexical_protoform	summer — OE sumer
pgmc	*súndrōjaną	selected_input	trace_proto_input	sunder — OE sundrian
pgmc	*súndrōjaną	source_protoform	lexical_protoform	sunder — OE sundrian
pgmc	*súnnōn	selected_input	trace_proto_input	sun — OE sunne
pgmc	*súrgō	selected_input	trace_proto_input	sorrow — OE sorg
pgmc	*sōkijaną	selected_input	trace_proto_input	seek — OE sēċan
pgmc	*sūpaną	selected_input	trace_proto_input	sup — OE sūpan
pgmc	*sḯdōn	selected_input	trace_proto_input	side — OE sīde
pgmc	*taugma-	evidence_form	explicit_tag	Germanic/docs/sound_changes/reader_facing/reader_facing_local_section_19.md
pgmc	*timbra-	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2258-timber-timber.model.md
pgmc	*timra	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2258-timber-timber.model.md
pgmc	*trédaną	selected_input	trace_proto_input	tread — OE tredan
pgmc	*trúgą	selected_input	trace_proto_input	trough — OE trog
pgmc	*táikną	selected_input	trace_proto_input	token — OE tācn
pgmc	*táikną	source_protoform	lexical_protoform	token — OE tācn
pgmc	*táixōn	selected_input	trace_proto_input	toe — OE tā
pgmc	*tángō	selected_input	trace_proto_input	tongs — OE tang
pgmc	*táppjaną	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2240-tap-tæppa.model.md
pgmc	*táppô	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2240-tap-tæppa.model.md
pgmc	*táppô	selected_input	trace_proto_input	tap — OE tæppa
pgmc	*táppô	source_protoform	lexical_protoform	tap — OE tæppa
pgmc	*táugmaz	selected_input	trace_proto_input	team — OE tēam
pgmc	*téxun	selected_input	trace_proto_input	ten — OE tēon
pgmc	*téxun	source_protoform	lexical_protoform	ten — OE tēon
pgmc	*tíkkô	selected_input	trace_proto_input	tick — OE ticca
pgmc	*tímbrą	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2258-timber-timber.model.md
pgmc	*tímbrą	selected_input	trace_proto_input	timber — OE timber
pgmc	*tímbrą	source_protoform	lexical_protoform	timber — OE timber
pgmc	*tímrą	source_protoform	lexical_proto	timber — OE timber
pgmc	*túngōn	selected_input	trace_proto_input	tongue — OE tunge
pgmc	*tī́diz	source_protoform	lexical_proto	tide — OE tīd
pgmc	*tūną	selected_input	trace_proto_input	town — OE tūn
pgmc	*tūną	source_protoform	lexical_protoform	town — OE tūn
pgmc	*tḯdiz	selected_input	trace_proto_input	tide — OE tīd
pgmc	*tḯdiz	source_protoform	lexical_protoform	tide — OE tīd
pgmc	*wainōjaną	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2286-whine-hwīnan.model.md
pgmc	*wainōjaną	source_protoform	lexical_proto	whine — OE hwīnan
pgmc	*wakēną	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md
pgmc	*wakēną	source_protoform	lexical_proto	wake — OE wacan
pgmc	*wrínganą	selected_input	trace_proto_input	wring — OE wringan
pgmc	*wábsaz	selected_input	trace_proto_input	wasp — OE wæfs
pgmc	*wábsaz	source_protoform	lexical_protoform	wasp — OE wæfs
pgmc	*wádaną	selected_input	trace_proto_input	wade — OE wadan
pgmc	*wádaną	source_protoform	lexical_protoform	wade — OE wadan
pgmc	*wágnaz	selected_input	trace_proto_input	wain — OE wæġn
pgmc	*wáiθiz	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2296-withy-wīþiġ.model.md
pgmc	*wáiθiz	source_protoform	lexical_proto	withy — OE wīþiġ
pgmc	*wákaną	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2268-wake-wacan.model.md
pgmc	*wákaną	selected_input	trace_proto_input	wake — OE wacan
pgmc	*wákaną	source_protoform	lexical_protoform	wake — OE wacan
pgmc	*wálaz	source_protoform	lexical_proto	whale — OE hwæl
pgmc	*wáldaną	selected_input	trace_proto_input	wield — OE wealdan
pgmc	*wálθuz	selected_input	trace_proto_input	wold — OE weald
pgmc	*wálθuz	source_protoform	lexical_protoform	wold — OE weald
pgmc	*wárpą	selected_input	trace_proto_input	warp — OE wearp
pgmc	*wártōn	selected_input	trace_proto_input	wart — OE wearte
pgmc	*wáskaną	selected_input	trace_proto_input	wash — OE wascan
pgmc	*wáskaną	source_protoform	lexical_protoform	wash — OE wascan
pgmc	*wátną	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2274-water-wæter.model.md
pgmc	*wátną	source_protoform	lexical_proto	water — OE wæter
pgmc	*wátōr	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2274-water-wæter.model.md
pgmc	*wátōr	selected_input	trace_proto_input	water — OE wæter
pgmc	*wátōr	source_protoform	lexical_protoform	water — OE wæter
pgmc	*wáxsaną	selected_input	trace_proto_input	wax — OE weaxan
pgmc	*wáxsaną	source_protoform	lexical_protoform	wax — OE weaxan
pgmc	*wáxsą	selected_input	trace_proto_input	wax — OE weax
pgmc	*wébaną	selected_input	trace_proto_input	weave — OE wefan
pgmc	*wédrą	selected_input	trace_proto_input	weather — OE weder
pgmc	*wégaz	selected_input	trace_proto_input	way — OE weġ
pgmc	*wégaz	source_protoform	lexical_protoform	way — OE weġ
pgmc	*wéljaną	selected_input	trace_proto_input	will — OE willan
pgmc	*wéljô	selected_input	trace_proto_input	will — OE willa
pgmc	*wéljô	source_protoform	lexical_protoform	will — OE willa
pgmc	*wérpaną	selected_input	trace_proto_input	warp — OE weorpan
pgmc	*wérpaną	source_protoform	lexical_protoform	warp — OE weorpan
pgmc	*wéslōn	selected_input	trace_proto_input	weasel — OE wesle
pgmc	*wéstanē	selected_input	trace_proto_input	west — OE westene
pgmc	*wéxtiz	selected_input	trace_proto_input	wight — OE wiht
pgmc	*wíduwōn	selected_input	trace_proto_input	widow — OE wuduwe
pgmc	*wíndaną	selected_input	trace_proto_input	wind — OE windan
pgmc	*wíndaną	source_protoform	lexical_protoform	wind — OE windan
pgmc	*wíntruz	selected_input	trace_proto_input	winter — OE winter
pgmc	*wír-àldu	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md
pgmc	*wír-àldu	source_protoform	lexical_protoform	world — OE weorold
pgmc	*wíra-àldiz	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2302-world-weorold.model.md
pgmc	*wíra-àldiz	source_protoform	lexical_proto	world — OE weorold
pgmc	*wíràldu	selected_input	trace_proto_input	world — OE weorold
pgmc	*wíθrą	selected_input	trace_proto_input	wether — OE weþer
pgmc	*wúlfaz	selected_input	trace_proto_input	wolf — OE wulf
pgmc	*wúlfaz	source_protoform	lexical_protoform	wolf — OE wulf
pgmc	*wúllō	selected_input	trace_proto_input	wool — OE wull
pgmc	*wúllō	source_protoform	lexical_protoform	wool — OE wull
pgmc	*wúndrą	selected_input	trace_proto_input	wonder — OE wundor
pgmc	*wúrdą	selected_input	trace_proto_input	word — OE word
pgmc	*wúrmiz	selected_input	trace_proto_input	worm — OE wyrm
pgmc	*wḗpną	selected_input	trace_proto_input	weapon — OE wǣpn
pgmc	*wḗpną	source_protoform	lexical_protoform	weapon — OE wǣpn
pgmc	*wḯbą	selected_input	trace_proto_input	wife — OE wīf
pgmc	*wḯθagą	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2296-withy-wīþiġ.model.md
pgmc	*wḯθagą	selected_input	trace_proto_input	withy — OE wīþiġ
pgmc	*wḯθagą	source_protoform	lexical_protoform	withy — OE wīþiġ
pgmc	*xabēną	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md
pgmc	*xabēną	source_protoform	lexical_proto	have — OE hæfeþ
pgmc	*xláxjaną	selected_input	table_semantic_auto	Germanic/docs/lexeme_reports/model_entries/2092-laugh-hliehhan.model.md
pgmc	*xláxjaną	selected_input	trace_proto_input	laugh — OE hliehhan
pgmc	*xláxjaną	source_protoform	lexical_protoform	laugh — OE hliehhan
pgmc	*xláðaną	selected_input	table_semantic_auto	Germanic/docs/lexeme_reports/model_entries/2088-lade-hladan.model.md
pgmc	*xláðaną	selected_input	trace_proto_input	lade — OE hladan
pgmc	*xláðaną	source_protoform	lexical_protoform	lade — OE hladan
pgmc	*xlídą	selected_input	trace_proto_input	lid — OE hlid
pgmc	*xlídą	source_protoform	lexical_protoform	lid — OE hlid
pgmc	*xnakkô	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2134-neck-hnecca.model.md
pgmc	*xnákkaz	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2134-neck-hnecca.model.md
pgmc	*xnákkaz	source_protoform	lexical_proto	neck — OE hnecca
pgmc	*xnékkô	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2134-neck-hnecca.model.md
pgmc	*xnékkô	selected_input	trace_proto_input	neck — OE hnecca
pgmc	*xnékkô	source_protoform	lexical_protoform	neck — OE hnecca
pgmc	*xrábnaz	selected_input	trace_proto_input	raven — OE hræfn
pgmc	*xwalaz	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2284-whale-hwæl.model.md
pgmc	*xwálaz	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2284-whale-hwæl.model.md
pgmc	*xwálaz	selected_input	trace_proto_input	whale — OE hwæl
pgmc	*xwálaz	source_protoform	lexical_protoform	whale — OE hwæl
pgmc	*xwḯlō	selected_input	trace_proto_input	while — OE hwīl
pgmc	*xwḯnaną	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2286-whine-hwīnan.model.md
pgmc	*xwḯnaną	selected_input	trace_proto_input	whine — OE hwīnan
pgmc	*xwḯnaną	source_protoform	lexical_protoform	whine — OE hwīnan
pgmc	*xábukaz	selected_input	trace_proto_input	hawk — OE hafoc
pgmc	*xábēθi	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md
pgmc	*xábēθi	selected_input	trace_proto_input	have — OE hæfeþ
pgmc	*xábēθi	source_protoform	lexical_protoform	have — OE hæfeþ
pgmc	*xágjaz	selected_input	trace_proto_input	hedge — OE heġġ
pgmc	*xágjaz	source_protoform	lexical_protoform	hedge — OE heġġ
pgmc	*xáglą	selected_input	trace_proto_input	hail — OE hæġl
pgmc	*xágô	selected_input	trace_proto_input	haw — OE haga
pgmc	*xáilijaną	selected_input	trace_proto_input	heal — OE hǣlan
pgmc	*xáimaz	selected_input	trace_proto_input	home — OE hām
pgmc	*xáiθiz	selected_input	trace_proto_input	heath — OE hǣþ
pgmc	*xáldaną	selected_input	trace_proto_input	hold — OE healdan
pgmc	*xáldaną	source_protoform	lexical_protoform	hold — OE healdan
pgmc	*xállō	selected_input	trace_proto_input	hall — OE heall
pgmc	*xámaras	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md
pgmc	*xámaras	selected_input	trace_proto_input	hammer — OE hameres
pgmc	*xámaras	source_protoform	lexical_protoform	hammer — OE hameres
pgmc	*xámaraz	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md
pgmc	*xámaraz	source_protoform	lexical_proto	hammer — OE hameres
pgmc	*xándlōjaną	selected_input	trace_proto_input	handle — OE handlian
pgmc	*xánduz	selected_input	trace_proto_input	hand — OE hand
pgmc	*xárbistuz	selected_input	trace_proto_input	harvest — OE hierfest
pgmc	*xárbistuz	source_protoform	lexical_protoform	harvest — OE hierfest
pgmc	*xármaz	selected_input	trace_proto_input	harm — OE hearm
pgmc	*xáslaz	selected_input	trace_proto_input	hazel — OE hæsl
pgmc	*xáubudą	selected_input	trace_proto_input	head — OE hēafod
pgmc	*xáwwaną	selected_input	trace_proto_input	hew — OE hēawan
pgmc	*xáwwją	selected_input	trace_proto_input	hay — OE hīeġ
pgmc	*xélmaz	selected_input	trace_proto_input	helm — OE helm
pgmc	*xélmaz	source_protoform	lexical_protoform	helm — OE helm
pgmc	*xélpaną	selected_input	trace_proto_input	help — OE helpan
pgmc	*xélpaną	source_protoform	lexical_protoform	help — OE helpan
pgmc	*xélpō	selected_input	trace_proto_input	help — OE help
pgmc	*xémenaz	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md
pgmc	*xémenaz	source_protoform	lexical_proto	heaven — OE heofon
pgmc	*xémonų	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md
pgmc	*xémonų	selected_input	trace_proto_input	heaven — OE heofon
pgmc	*xémonų	source_protoform	lexical_protoform	heaven — OE heofon
pgmc	*xéndjō	selected_input	trace_proto_input	hind — OE hind
pgmc	*xéndjō	source_protoform	lexical_protoform	hind — OE hind
pgmc	*xérdō	selected_input	trace_proto_input	herd — OE heord
pgmc	*xértōn	selected_input	trace_proto_input	heart — OE heorte
pgmc	*xérθaz	selected_input	trace_proto_input	hearth — OE heorþ
pgmc	*xúnagą	selected_input	trace_proto_input	honey — OE huniġ
pgmc	*xúndaz	selected_input	trace_proto_input	hound — OE hund
pgmc	*xúrdaz	evidence_form	explicit_tag	Germanic/docs/sound_changes/reader_facing/reader_facing_local_section_19.md
pgmc	*xúrną	selected_input	trace_proto_input	horn — OE horn
pgmc	*xúrną	source_protoform	lexical_protoform	horn — OE horn
pgmc	*xúzdą	selected_input	trace_proto_input	hoard — OE hord
pgmc	*xōdaz	selected_input	trace_proto_input	hood — OE hōd
pgmc	*xōfaz	selected_input	trace_proto_input	hoof — OE hōf
pgmc	*xōrōn	selected_input	trace_proto_input	whore — OE hōre
pgmc	*xḗrą	selected_input	trace_proto_input	hair — OE hǣr
pgmc	*xḗrą	source_protoform	lexical_protoform	hair — OE hǣr
pgmc	*áinaz	selected_input	trace_proto_input	one — OE ān
pgmc	*érθōn	selected_input	trace_proto_input	earth — OE eorþe
pgmc	*étaną	selected_input	trace_proto_input	eat — OE etan
pgmc	*úfnaz	selected_input	trace_proto_input	oven — OE ofn
pgmc	*úxsô	selected_input	trace_proto_input	ox — OE oxa
pgmc	*þūsundī-	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2252-thousand-þūsend.model.md
pgmc	*θréjez	selected_input	trace_proto_input	three — OE þrīe
pgmc	*θréjez	source_protoform	lexical_protoform	three — OE þrīe
pgmc	*θréskaną	selected_input	trace_proto_input	thrash — OE þresċan
pgmc	*θáką	selected_input	trace_proto_input	thatch — OE þæc
pgmc	*θánkaz	selected_input	trace_proto_input	thanks — OE þanc
pgmc	*θánkijaną	selected_input	trace_proto_input	think — OE þenċan
pgmc	*θánkijaną	source_protoform	lexical_protoform	think — OE þenċan
pgmc	*θégnaz	selected_input	trace_proto_input	thane — OE þeġn
pgmc	*θéstilaz	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md
pgmc	*θéstilaz	source_protoform	lexical_proto	thistle — OE þistles
pgmc	*θéubaz	selected_input	trace_proto_input	thief — OE þēof
pgmc	*θíngą	selected_input	trace_proto_input	thing — OE þing
pgmc	*θístilas	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md
pgmc	*θístilas	selected_input	trace_proto_input	thistle — OE þistles
pgmc	*θístilas	source_protoform	lexical_protoform	thistle — OE þistles
pgmc	*θúnraz	selected_input	trace_proto_input	thunder — OE þunor
pgmc	*θúrnaz	selected_input	trace_proto_input	thorn — OE þorn
pgmc	*θúrnaz	source_protoform	lexical_protoform	thorn — OE þorn
pgmc	*θúrstuz	selected_input	trace_proto_input	thirst — OE þurst
pgmc	*θūs-undī	source_protoform	lexical_proto	thousand — OE þūsend
pgmc	*θūs-èndi	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2252-thousand-þūsend.model.md
pgmc	*θūs-èndi	source_protoform	lexical_protoform	thousand — OE þūsend
pgmc	*θūsèndi	selected_input	trace_proto_input	thousand — OE þūsend
pgmc	*ḗlaz	selected_input	trace_proto_input	eel — OE ǣl
pgmc	bainan	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md
pgmc	bakanan	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1934-bake-bacan.model.md
pgmc	bannan	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1936-ban-bannes.model.md
pgmc	bigínnaną	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1943-begin-beġinnan.model.md
pgmc	brándas	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md
pgmc	brándaz	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md
pgmc	bréustą	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1968-breast-brēost.model.md
pgmc	brústz	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1968-breast-brēost.model.md
pgmc	bukkaz	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md
pgmc	báiną	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1954-bone-bān.model.md
pgmc	bákaną	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1934-bake-bacan.model.md
pgmc	bánnas	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1936-ban-bannes.model.md
pgmc	bánną	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1936-ban-bannes.model.md
pgmc	báug	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md
pgmc	bázjas	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md
pgmc	bázją	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1946-berry-berġes.model.md
pgmc	béuganą	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md
pgmc	búkkaz	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md
pgmc	bḗrō	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1949-bier-bǣr.model.md
pgmc	déliz	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1990-dill-dile.model.md
pgmc	déljaz	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1990-dill-dile.model.md
pgmc	fastēną	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2004-fast-festan.model.md
pgmc	flaskō	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md
pgmc	flaskǭ	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md
pgmc	fláskōn	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md
pgmc	fulgēną	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2027-follow-fylġan.model.md
pgmc	furxtīn	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2034-fright-fyrhte.model.md
pgmc	fástijaną	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2004-fast-festan.model.md
pgmc	fínθaną	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md
pgmc	fúlgijaną	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2027-follow-fylġan.model.md
pgmc	fúnðanǭ	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md
pgmc	fúrxtīnaz	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2034-fright-fyrhte.model.md
