language	form	display	sort_key	form_role	source_scope	source_ref	origin	status
oe	cā	cā	ca	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md:67	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md	auto
oe	calfur	calfur	calfur	comparison_form	broad_prose_decision	Germanic/docs/lexeme_reports/model_entries/1975-calf-ċealf.model.md:25	broad_prose_curated	override
oe	cealf	cealf	cealf	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1975-calf-ċealf.model.md:25	Germanic/docs/lexeme_reports/model_entries/1975-calf-ċealf.model.md	auto
oe	ċealf	ċealf	cealf	target_form	lexical_heading	calf — OE ċealf	manifest	auto
oe	cealfru	cealfru	cealfru	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1975-calf-ċealf.model.md:25	Germanic/docs/lexeme_reports/model_entries/1975-calf-ċealf.model.md	auto
oe	ciezan	ciezan	ciezan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md:32	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md	auto
oe	cnæp	cnæp	cnaep	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2087-knob-cnobba.model.md:58	Germanic/docs/lexeme_reports/model_entries/2087-knob-cnobba.model.md	auto
oe	cneohtas	cneohtas	cneohtas	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:34	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md	auto
oe	cneohtas	cneohtas	cneohtas	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:45	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md	auto
oe	cneohtas	cneohtas	cneohtas	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:59	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md	auto
oe	cniht	cniht	cniht	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:33	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md	auto
oe	cniht	cniht	cniht	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:44	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md	auto
oe	cniht	cniht	cniht	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:45	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md	auto
oe	cniht	cniht	cniht	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:58	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md	auto
oe	cniht	cniht	cniht	target_form	lexical_heading	knight — OE cniht	manifest	auto
oe	cnobba	*cnobba	cnobba	target_form	lexical_heading	knob — OE *cnobba	manifest	auto
oe	cnopp	cnopp	cnopp	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2087-knob-cnobba.model.md:57	Germanic/docs/lexeme_reports/model_entries/2087-knob-cnobba.model.md	auto
oe	cnoppa	cnoppa	cnoppa	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2087-knob-cnobba.model.md:34	Germanic/docs/lexeme_reports/model_entries/2087-knob-cnobba.model.md	auto
oe	cnoppa	cnoppa	cnoppa	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2087-knob-cnobba.model.md:39	Germanic/docs/lexeme_reports/model_entries/2087-knob-cnobba.model.md	auto
oe	cnoppa	cnoppa	cnoppa	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2087-knob-cnobba.model.md:57	Germanic/docs/lexeme_reports/model_entries/2087-knob-cnobba.model.md	auto
oe	cnoppa	cnoppa	cnoppa	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2087-knob-cnobba.model.md:61	Germanic/docs/lexeme_reports/model_entries/2087-knob-cnobba.model.md	auto
oe	corn	corn	corn	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1979-corn-corn.model.md:21	Germanic/docs/lexeme_reports/model_entries/1979-corn-corn.model.md	auto
oe	corn	corn	corn	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1979-corn-corn.model.md:25	Germanic/docs/lexeme_reports/model_entries/1979-corn-corn.model.md	auto
oe	corn	corn	corn	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1979-corn-corn.model.md:29	Germanic/docs/lexeme_reports/model_entries/1979-corn-corn.model.md	auto
oe	corn	corn	corn	target_form	lexical_heading	corn — OE corn	manifest	auto
oe	cornes	cornes	cornes	comparison_form	broad_prose_decision	Germanic/docs/lexeme_reports/model_entries/1979-corn-corn.model.md:25	broad_prose_curated	override
oe	cræft	cræft	craeft	target_form	table_semantic_auto	Germanic/docs/lexeme_reports/model_entries/1981-craft-cræft.model.md:50	table_semantic_rule	auto
oe	cræft	cræft	craeft	target_form	lexical_heading	craft — OE cræft	manifest	auto
oe	craft	craft	craft	comparison_form	table_semantic_decision	Germanic/docs/lexeme_reports/model_entries/1981-craft-cræft.model.md:49	table_semantic_decision	override
oe	creft	creft	creft	comparison_form	table_semantic_decision	Germanic/docs/lexeme_reports/model_entries/1981-craft-cræft.model.md:48	table_semantic_decision	override
oe	cū	cū	cu	evidence_form	broad_prose_decision	Germanic/docs/lexeme_reports/model_entries/1958-both-bū.model.md:51	broad_prose_curated	override
oe	cū	cū	cu	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md:27	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md	auto
oe	cū	cū	cu	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md:33	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md	auto
oe	cū	cū	cu	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md:35	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md	auto
oe	cū	cū	cu	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md:39	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md	auto
oe	cū	cū	cu	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md:54	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md	auto
oe	cū	cū	cu	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md:64	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md	auto
oe	cū	cū	cu	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md:65	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md	auto
oe	cudu	cudu	cudu	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md:31	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md	auto
oe	cudu	cudu	cudu	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md:32	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md	auto
oe	cudu	cudu	cudu	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md:52	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md	auto
oe	cū(e	cū(e	cue	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md:33	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md	auto
oe	cūm	cūm	cum	comparison_form	broad_prose_decision	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md:34	broad_prose_curated	override
oe	cūs	cūs	cus	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md:33	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md	auto
oe	cūs	cūs	cus	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md:42	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md	auto
oe	cwedu	cwedu	cwedu	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md:26	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md	auto
oe	cwedu	cwedu	cwedu	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md:40	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md	auto
oe	cwedu	cwedu	cwedu	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md:49	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md	auto
oe	cwedu	cwedu	cwedu	target_form	lexical_heading	cud — OE cwedu	manifest	auto
oe	cweodu	cweodu	cweodu	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md:22	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md	auto
oe	cweodu	cweodu	cweodu	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md:32	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md	auto
oe	cweodu	cweodu	cweodu	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md:51	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md	auto
oe	cwidu	cwidu	cwidu	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md:22	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md	auto
oe	cwidu	cwidu	cwidu	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md:23	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md	auto
oe	cwidu	cwidu	cwidu	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md:31	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md	auto
oe	cwidu	cwidu	cwidu	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md:50	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md	auto
oe	c(w)udu	c(w)udu	cwudu	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md:22	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md	auto
oe	cwudu	cwudu	cwudu	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md:31	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md	auto
oe	cwudu	cwudu	cwudu	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md:32	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md	auto
oe	cwudu	cwudu	cwudu	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md:51	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md	auto
oe	cȳ	cȳ	cy	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md:33	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md	auto
oe	cȳ	cȳ	cy	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md:34	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md	auto
oe	cȳ	cȳ	cy	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md:36	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md	auto
oe	cȳ	cȳ	cy	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md:39	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md	auto
oe	cȳ	cȳ	cy	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md:42	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md	auto
oe	cȳ	cȳ	cy	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md:49	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md	auto
oe	cȳ	cȳ	cy	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md:52	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md	auto
oe	cȳ	cȳ	cy	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md:64	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md	auto
oe	cȳ	cȳ	cy	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md:66	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md	auto
oe	cȳ	cȳ	cy	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md:70	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md	auto
oe	cȳ	cȳ	cy	target_form	lexical_heading	cow — OE cȳ	manifest	auto
oe	dæd	dæd	daed	comparison_form	broad_prose_decision	Germanic/docs/lexeme_reports/model_entries/1987-deed-dǣd.model.md:25	broad_prose_curated	override
oe	dǣd	dǣd	daed	target_form	lexical_heading	deed — OE dǣd	manifest	auto
oe	dæg	dæg	daeg	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md:27	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md	auto
oe	dēd	dēd	ded	comparison_form	broad_prose_decision	Germanic/docs/lexeme_reports/model_entries/1987-deed-dǣd.model.md:25	broad_prose_curated	override
oe	dile	dile	dile	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1990-dill-dile.model.md:22	Germanic/docs/lexeme_reports/model_entries/1990-dill-dile.model.md	auto
oe	dile	dile	dile	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1990-dill-dile.model.md:35	Germanic/docs/lexeme_reports/model_entries/1990-dill-dile.model.md	auto
oe	dile	dile	dile	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1990-dill-dile.model.md:41	Germanic/docs/lexeme_reports/model_entries/1990-dill-dile.model.md	auto
oe	dile	dile	dile	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1990-dill-dile.model.md:46	Germanic/docs/lexeme_reports/model_entries/1990-dill-dile.model.md	auto
oe	dile	dile	dile	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1990-dill-dile.model.md:60	Germanic/docs/lexeme_reports/model_entries/1990-dill-dile.model.md	auto
oe	dile	dile	dile	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1990-dill-dile.model.md:62	Germanic/docs/lexeme_reports/model_entries/1990-dill-dile.model.md	auto
oe	dile	dile	dile	target_form	lexical_heading	dill — OE dile	manifest	auto
oe	dili	dili	dili	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1990-dill-dile.model.md:36	Germanic/docs/lexeme_reports/model_entries/1990-dill-dile.model.md	auto
oe	dill	dill	dill	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1990-dill-dile.model.md:41	Germanic/docs/lexeme_reports/model_entries/1990-dill-dile.model.md	auto
oe	dill	dill	dill	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1990-dill-dile.model.md:59	Germanic/docs/lexeme_reports/model_entries/1990-dill-dile.model.md	auto
oe	dor	dor	dor	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1992-door-dor.model.md:21	Germanic/docs/lexeme_reports/model_entries/1992-door-dor.model.md	auto
oe	dor	dor	dor	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1992-door-dor.model.md:25	Germanic/docs/lexeme_reports/model_entries/1992-door-dor.model.md	auto
oe	dor	dor	dor	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1992-door-dor.model.md:29	Germanic/docs/lexeme_reports/model_entries/1992-door-dor.model.md	auto
oe	dor	dor	dor	target_form	lexical_heading	door — OE dor	manifest	auto
oe	duguþ	duguþ	duguth	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:52	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md	auto
oe	duru	duru	duru	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1992-door-dor.model.md:21	Germanic/docs/lexeme_reports/model_entries/1992-door-dor.model.md	auto
oe	duru	duru	duru	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1992-door-dor.model.md:25	Germanic/docs/lexeme_reports/model_entries/1992-door-dor.model.md	auto
oe	duru	duru	duru	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1992-door-dor.model.md:29	Germanic/docs/lexeme_reports/model_entries/1992-door-dor.model.md	auto
oe	færan	færan	faeran	comparison_form	broad_prose_decision	Germanic/docs/lexeme_reports/model_entries/2003-fare-faran.model.md:25	broad_prose_curated	override
oe	færð	færð	faerd	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2003-fare-faran.model.md:25	Germanic/docs/lexeme_reports/model_entries/2003-fare-faran.model.md	auto
oe	fære	fære	faere	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2003-fare-faran.model.md:25	Germanic/docs/lexeme_reports/model_entries/2003-fare-faran.model.md	auto
oe	færst	færst	faerst	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2003-fare-faran.model.md:25	Germanic/docs/lexeme_reports/model_entries/2003-fare-faran.model.md	auto
oe	fæst	fæst	faest	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2004-fast-festan.model.md:39	Germanic/docs/lexeme_reports/model_entries/2004-fast-festan.model.md	auto
oe	fæst	fæst	faest	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2004-fast-festan.model.md:61	Germanic/docs/lexeme_reports/model_entries/2004-fast-festan.model.md	auto
oe	fæstan	fæstan	faestan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2004-fast-festan.model.md:34	Germanic/docs/lexeme_reports/model_entries/2004-fast-festan.model.md	auto
oe	fæstan	fæstan	faestan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2004-fast-festan.model.md:61	Germanic/docs/lexeme_reports/model_entries/2004-fast-festan.model.md	auto
oe	fǣstan	fǣstan	faestan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2004-fast-festan.model.md:34	Germanic/docs/lexeme_reports/model_entries/2004-fast-festan.model.md	auto
oe	fǣstan	fǣstan	faestan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2004-fast-festan.model.md:61	Germanic/docs/lexeme_reports/model_entries/2004-fast-festan.model.md	auto
oe	faran	faran	faran	target_form	lexical_heading	fare — OE faran	manifest	auto
