language	form_role	sort_key	occurrence_id	variety
pgmc	evidence_form	brandas	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:23:1	
pgmc	evidence_form	brandas	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:41:1	
pgmc	evidence_form	brandas	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:58:1	
pgmc	evidence_form	brandaz	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:21:1	
pgmc	evidence_form	brandaz	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:57:1	
pgmc	source_protoform	breusta	Germanic/docs/lexeme_reports/model_entries/1968-breast-brēost.model.md:23:2	
pgmc	source_protoform	breusta	Germanic/docs/lexeme_reports/model_entries/1968-breast-brēost.model.md:62:1	
pgmc	selected_input	breusta	Germanic/docs/lexeme_reports/model_entries/1968-breast-brēost.model.md:27:1	
pgmc	selected_input	breusta	Germanic/docs/lexeme_reports/model_entries/1968-breast-brēost.model.md:44:1	
pgmc	selected_input	breusta	Germanic/docs/lexeme_reports/model_entries/1968-breast-brēost.model.md:59:1	
pgmc	source_protoform	brust	Germanic/docs/lexeme_reports/model_entries/1968-breast-brēost.model.md:22:1	
pgmc	source_protoform	brust	Germanic/docs/lexeme_reports/model_entries/1968-breast-brēost.model.md:62:2	
pgmc	source_protoform	brustz	Germanic/docs/lexeme_reports/model_entries/1968-breast-brēost.model.md:28:1	
pgmc	source_protoform	brustz	Germanic/docs/lexeme_reports/model_entries/1968-breast-brēost.model.md:58:1	
pgmc	source_protoform	bukkaz	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md:21:1	
pgmc	selected_input	bukkaz	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md:38:1	
pgmc	selected_input	bukkaz	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md:51:1	
pgmc	selected_input	buro	Germanic/docs/lexeme_reports/model_entries/2311-bore-(iptv.2sg)-bora.model.md:58:1	
pgmc	comparison_form	buro	Germanic/docs/lexeme_reports/model_entries/2312-bore-(3sg)-boraþ.model.md:59:1	
pgmc	source_protoform	burojana	Germanic/docs/lexeme_reports/model_entries/2311-bore-(iptv.2sg)-bora.model.md:57:1	
pgmc	source_protoform	burojana	Germanic/docs/lexeme_reports/model_entries/2312-bore-(3sg)-boraþ.model.md:57:1	
pgmc	comparison_form	burothi	Germanic/docs/lexeme_reports/model_entries/2311-bore-(iptv.2sg)-bora.model.md:59:1	
pgmc	selected_input	burothi	Germanic/docs/lexeme_reports/model_entries/2312-bore-(3sg)-boraþ.model.md:58:1	
pgmc	selected_input	deliz	Germanic/docs/lexeme_reports/model_entries/1990-dill-dile.model.md:24:1	
pgmc	selected_input	deliz	Germanic/docs/lexeme_reports/model_entries/1990-dill-dile.model.md:45:1	
pgmc	selected_input	deliz	Germanic/docs/lexeme_reports/model_entries/1990-dill-dile.model.md:60:1	
pgmc	source_protoform	deljaz	Germanic/docs/lexeme_reports/model_entries/1990-dill-dile.model.md:25:1	
pgmc	source_protoform	deljaz	Germanic/docs/lexeme_reports/model_entries/1990-dill-dile.model.md:59:1	
pgmc	evidence_form	deuzaz	Germanic/docs/sound_changes/reader_facing/reader_facing_local_section_19.md:900:1	
pgmc	evidence_form	draugma	Germanic/docs/sound_changes/reader_facing/reader_facing_local_section_19.md:54:1	
pgmc	source_protoform	fasten	Germanic/docs/lexeme_reports/model_entries/2004-fast-festan.model.md:22:1	
pgmc	source_protoform	fasten	Germanic/docs/lexeme_reports/model_entries/2004-fast-festan.model.md:50:1	
pgmc	source_protoform	fastena	Germanic/docs/lexeme_reports/model_entries/2004-fast-festan.model.md:28:1	
pgmc	source_protoform	fastena	Germanic/docs/lexeme_reports/model_entries/2004-fast-festan.model.md:59:1	
pgmc	selected_input	fastijana	Germanic/docs/lexeme_reports/model_entries/2004-fast-festan.model.md:27:1	
pgmc	selected_input	fastijana	Germanic/docs/lexeme_reports/model_entries/2004-fast-festan.model.md:44:1	
pgmc	selected_input	fastijana	Germanic/docs/lexeme_reports/model_entries/2004-fast-festan.model.md:60:1	
pgmc	source_protoform	fastu	Germanic/docs/lexeme_reports/model_entries/2004-fast-festan.model.md:21:1	
pgmc	evidence_form	fedwor	Germanic/docs/sound_changes/reader_facing/reader_facing_local_section_19.md:289:1	
pgmc	evidence_form	fedwor	Germanic/docs/sound_changes/reader_facing/reader_facing_local_section_19.md:304:1	
pgmc	source_protoform	finthana	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:21:1	
pgmc	source_protoform	finthana	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:61:1	
pgmc	source_protoform	flasko	Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md:21:1	
pgmc	source_protoform	flasko	Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md:59:1	
pgmc	source_protoform	flasko	Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md:23:2	
pgmc	selected_input	flaskon	Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md:23:1	
pgmc	selected_input	flaskon	Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md:42:1	
pgmc	selected_input	flaskon	Germanic/docs/lexeme_reports/model_entries/2016-flask-flasce.model.md:60:1	
pgmc	source_protoform	fulgena	Germanic/docs/lexeme_reports/model_entries/2027-follow-fylġan.model.md:30:1	
pgmc	source_protoform	fulgena	Germanic/docs/lexeme_reports/model_entries/2027-follow-fylġan.model.md:68:1	
pgmc	selected_input	fulgijana	Germanic/docs/lexeme_reports/model_entries/2027-follow-fylġan.model.md:29:1	
pgmc	selected_input	fulgijana	Germanic/docs/lexeme_reports/model_entries/2027-follow-fylġan.model.md:48:1	
pgmc	selected_input	fulgijana	Germanic/docs/lexeme_reports/model_entries/2027-follow-fylġan.model.md:70:1	
pgmc	comparison_form	fundhanaz	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:62:1	
pgmc	selected_input	fundhano	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:22:2	
pgmc	selected_input	fundhano	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:45:1	
pgmc	selected_input	fundhano	Germanic/docs/lexeme_reports/model_entries/2011-find-fundene.model.md:63:1	
pgmc	selected_input	furi	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:23:1	
pgmc	selected_input	furi	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:44:1	
pgmc	selected_input	furi	Germanic/docs/lexeme_reports/model_entries/2013-fire-fȳre.model.md:63:1	
pgmc	source_protoform	furxtin	Germanic/docs/lexeme_reports/model_entries/2034-fright-fyrhte.model.md:21:1	
pgmc	source_protoform	furxtin	Germanic/docs/lexeme_reports/model_entries/2034-fright-fyrhte.model.md:60:1	
pgmc	selected_input	furxtinaz	Germanic/docs/lexeme_reports/model_entries/2034-fright-fyrhte.model.md:22:2	
pgmc	selected_input	furxtinaz	Germanic/docs/lexeme_reports/model_entries/2034-fright-fyrhte.model.md:43:1	
pgmc	selected_input	furxtinaz	Germanic/docs/lexeme_reports/model_entries/2034-fright-fyrhte.model.md:62:1	
pgmc	source_protoform	galla	Germanic/docs/lexeme_reports/model_entries/2037-gall-ġealla.model.md:21:1	
pgmc	source_protoform	galla	Germanic/docs/lexeme_reports/model_entries/2037-gall-ġealla.model.md:59:1	
pgmc	selected_input	gallo	Germanic/docs/lexeme_reports/model_entries/2037-gall-ġealla.model.md:23:1	
pgmc	selected_input	gallo	Germanic/docs/lexeme_reports/model_entries/2037-gall-ġealla.model.md:43:1	
pgmc	selected_input	gallo	Germanic/docs/lexeme_reports/model_entries/2037-gall-ġealla.model.md:60:1	
pgmc	evidence_form	hemina	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:22:1	
pgmc	evidence_form	hemna	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:22:2	
pgmc	comparison_form	hnakkuns	Germanic/docs/lexeme_reports/model_entries/2134-neck-hnecca.model.md:59:2	
pgmc	comparison_form	hnukkaz	Germanic/docs/lexeme_reports/model_entries/2134-neck-hnecca.model.md:59:1	
pgmc	comparison_form	hwali	Germanic/docs/lexeme_reports/model_entries/2284-whale-hwæl.model.md:25:1	
pgmc	comparison_form	hwali	Germanic/docs/lexeme_reports/model_entries/2284-whale-hwæl.model.md:57:1	
pgmc	selected_input	jugunth	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:24:1	
pgmc	selected_input	jugunth	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:48:1	
pgmc	selected_input	jugunth	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:65:1	
pgmc	comparison_form	jugunthi	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:66:1	
pgmc	source_protoform	jugunthiz	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:23:1	
pgmc	source_protoform	jugunthiz	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:64:1	
pgmc	source_protoform	juwunthi	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:22:1	
pgmc	source_protoform	juwunthi	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:63:1	
pgmc	selected_input	knextaz	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:22:1	
pgmc	selected_input	knextaz	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:24:1	
pgmc	selected_input	knextaz	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:29:1	
pgmc	selected_input	knextaz	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:43:1	
pgmc	selected_input	knextaz	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:58:1	
pgmc	source_protoform	knixtaz	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:27:1	
pgmc	source_protoform	knixtaz	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:57:1	
pgmc	selected_input	kweduz	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md:24:1	
pgmc	selected_input	kweduz	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md:39:1	
pgmc	source_protoform	libena	Germanic/docs/lexeme_reports/model_entries/2107-live-lifeþ.model.md:56:1	
pgmc	selected_input	libethi	Germanic/docs/lexeme_reports/model_entries/2107-live-lifeþ.model.md:27:1	
pgmc	selected_input	libethi	Germanic/docs/lexeme_reports/model_entries/2107-live-lifeþ.model.md:44:1	
pgmc	selected_input	libethi	Germanic/docs/lexeme_reports/model_entries/2107-live-lifeþ.model.md:57:1	
pgmc	selected_input	likko	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:43:1	
pgmc	comparison_form	likko	Germanic/docs/lexeme_reports/model_entries/2316-lick-(3sg)-liccaþ.model.md:43:1	
pgmc	source_protoform	likkojana	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:42:1	
pgmc	source_protoform	likkojana	Germanic/docs/lexeme_reports/model_entries/2316-lick-(3sg)-liccaþ.model.md:42:1	
pgmc	source_protoform	likkojanan	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:22:4	
pgmc	source_protoform	likkojanan	Germanic/docs/lexeme_reports/model_entries/2316-lick-(3sg)-liccaþ.model.md:22:4	
pgmc	comparison_form	likkothi	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:44:1	
pgmc	selected_input	likkothi	Germanic/docs/lexeme_reports/model_entries/2316-lick-(3sg)-liccaþ.model.md:34:1	
pgmc	selected_input	likkothi	Germanic/docs/lexeme_reports/model_entries/2316-lick-(3sg)-liccaþ.model.md:44:1	
pgmc	selected_input	lizno	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:27:1	
pgmc	selected_input	lizno	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:61:1	
pgmc	comparison_form	lizno	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:69:1	
pgmc	source_protoform	liznojana	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:60:1	
pgmc	source_protoform	liznojana	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:67:1	
pgmc	evidence_form	liznojana	Germanic/docs/sound_changes/reader_facing/reader_facing_local_section_19.md:902:1	
pgmc	comparison_form	liznothi	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:62:1	
pgmc	selected_input	liznothi	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:25:1	
pgmc	selected_input	liznothi	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:68:1	
pgmc	selected_input	mako	Germanic/docs/lexeme_reports/model_entries/2309-make-(iptv.2sg)-maca.model.md:27:1	
pgmc	selected_input	mako	Germanic/docs/lexeme_reports/model_entries/2309-make-(iptv.2sg)-maca.model.md:61:1	
pgmc	comparison_form	mako	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md:64:1	
pgmc	source_protoform	makojan	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md:22:1	
pgmc	source_protoform	makojana	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md:62:1	
pgmc	source_protoform	makojana	Germanic/docs/lexeme_reports/model_entries/2309-make-(iptv.2sg)-maca.model.md:60:1	
pgmc	comparison_form	makothi	Germanic/docs/lexeme_reports/model_entries/2309-make-(iptv.2sg)-maca.model.md:62:1	
pgmc	selected_input	makothi	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md:28:1	
pgmc	selected_input	makothi	Germanic/docs/lexeme_reports/model_entries/2310-make-(3sg)-macaþ.model.md:63:1	
pgmc	comparison_form	manna	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md:58:1	
pgmc	comparison_form	mannai	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md:59:1	
pgmc	selected_input	mannas	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md:22:1	
pgmc	selected_input	mannas	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md:60:1	
pgmc	source_protoform	mannaz	Germanic/docs/lexeme_reports/model_entries/2119-man-mannes.model.md:57:1	
pgmc	selected_input	mizdai	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md:21:2	
pgmc	selected_input	mizdai	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md:63:1	
pgmc	source_protoform	mizdo	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md:21:1	
pgmc	source_protoform	mizdo	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md:62:1	
pgmc	comparison_form	mizdoz	Germanic/docs/lexeme_reports/model_entries/2124-meed-meorde.model.md:64:1	
pgmc	source_protoform	nablo	Germanic/docs/lexeme_reports/model_entries/2133-navel-nafola.model.md:60:1	
pgmc	selected_input	nabulo	Germanic/docs/lexeme_reports/model_entries/2133-navel-nafola.model.md:25:1	
pgmc	selected_input	nabulo	Germanic/docs/lexeme_reports/model_entries/2133-navel-nafola.model.md:61:1	
pgmc	source_protoform	nadra	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md:21:1	
pgmc	source_protoform	nadron	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md:24:2	
pgmc	selected_input	naxti	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md:24:1	
pgmc	selected_input	naxti	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md:59:1	
pgmc	source_protoform	naxtz	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md:22:1	
pgmc	source_protoform	naxtz	Germanic/docs/lexeme_reports/model_entries/2140-night-niht.model.md:58:1	
pgmc	selected_input	nedlo	Germanic/docs/lexeme_reports/model_entries/2136-needle-nǣdl.model.md:23:1	
pgmc	selected_input	nedlo	Germanic/docs/lexeme_reports/model_entries/2136-needle-nǣdl.model.md:58:1	
pgmc	source_protoform	nedron	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md:24:1	
pgmc	source_protoform	nedron	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md:22:1	
pgmc	selected_input	nedron	Germanic/docs/lexeme_reports/model_entries/1933-adder-nǣdre.model.md:38:1	
pgmc	source_protoform	nethlo	Germanic/docs/lexeme_reports/model_entries/2136-needle-nǣdl.model.md:24:1	
pgmc	source_protoform	nethlo	Germanic/docs/lexeme_reports/model_entries/2136-needle-nǣdl.model.md:57:1	
pgmc	source_protoform	rasto	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md:59:1	
pgmc	source_protoform	rasto	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md:21:1	
pgmc	selected_input	rastoz	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md:22:2	
pgmc	selected_input	rastoz	Germanic/docs/lexeme_reports/model_entries/2152-rest-ræste.model.md:60:1	
pgmc	evidence_form	rastoz	Germanic/docs/sound_changes/reader_facing/reader_facing_local_section_19.md:919:1	
pgmc	selected_input	raukaz	Germanic/docs/lexeme_reports/model_entries/2151-reek-rēac.model.md:23:1	
pgmc	selected_input	raukaz	Germanic/docs/lexeme_reports/model_entries/2151-reek-rēac.model.md:40:1	
pgmc	source_protoform	rauki	Germanic/docs/lexeme_reports/model_entries/2151-reek-rēac.model.md:21:2	
pgmc	source_protoform	raukiz	Germanic/docs/lexeme_reports/model_entries/2151-reek-rēac.model.md:21:1	
pgmc	source_protoform	sai	Germanic/docs/lexeme_reports/model_entries/2169-sea-sǣ.model.md:25:1	
pgmc	source_protoform	sai	Germanic/docs/lexeme_reports/model_entries/2169-sea-sǣ.model.md:52:1	
pgmc	selected_input	saiwiz	Germanic/docs/lexeme_reports/model_entries/2169-sea-sǣ.model.md:23:1	
pgmc	selected_input	saiwiz	Germanic/docs/lexeme_reports/model_entries/2169-sea-sǣ.model.md:26:1	
pgmc	selected_input	saiwiz	Germanic/docs/lexeme_reports/model_entries/2169-sea-sǣ.model.md:53:1	
pgmc	selected_input	sapa	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md:27:1	
pgmc	selected_input	sapa	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md:40:1	
pgmc	selected_input	sapa	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md:59:1	
pgmc	comparison_form	sapi	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md:46:1	
pgmc	comparison_form	sapiz	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md:58:1	
pgmc	source_protoform	sapon	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md:45:1	
pgmc	source_protoform	sapon	Germanic/docs/lexeme_reports/model_entries/2168-sap-sæp.model.md:57:1	
pgmc	source_protoform	sibaz	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md:27:2	
pgmc	source_protoform	sibaz	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md:54:1	
pgmc	selected_input	sibi	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md:24:1	
pgmc	selected_input	sibi	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md:41:1	
pgmc	selected_input	sibi	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md:44:1	
pgmc	selected_input	sibi	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md:55:1	
pgmc	comparison_form	sibja	Germanic/docs/lexeme_reports/model_entries/2189-sieve-sife.model.md:53:1	
pgmc	selected_input	skaub	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:24:1	
pgmc	selected_input	skaub	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:50:1	
pgmc	evidence_form	skawo	Germanic/docs/lexeme_reports/model_entries/2317-show-(iptv.2sg)-sċēawa.model.md:43:1	
pgmc	comparison_form	skawo	Germanic/docs/lexeme_reports/model_entries/2318-show-(3sg)-sċēawaþ.model.md:43:1	
pgmc	source_protoform	skawojan	Germanic/docs/lexeme_reports/model_entries/2186-show-sċēawian.model.md:21:1	
pgmc	selected_input	skawojana	Germanic/docs/lexeme_reports/model_entries/2186-show-sċēawian.model.md:29:1	
pgmc	evidence_form	skawojana	Germanic/docs/lexeme_reports/model_entries/2317-show-(iptv.2sg)-sċēawa.model.md:42:1	
pgmc	comparison_form	skawojana	Germanic/docs/lexeme_reports/model_entries/2318-show-(3sg)-sċēawaþ.model.md:42:1	
pgmc	source_protoform	skawojanan	Germanic/docs/lexeme_reports/model_entries/2318-show-(3sg)-sċēawaþ.model.md:22:1	
pgmc	evidence_form	skawothi	Germanic/docs/lexeme_reports/model_entries/2317-show-(iptv.2sg)-sċēawa.model.md:44:1	
pgmc	selected_input	skawothi	Germanic/docs/lexeme_reports/model_entries/2318-show-(3sg)-sċēawaþ.model.md:22:6	
pgmc	selected_input	skawothi	Germanic/docs/lexeme_reports/model_entries/2318-show-(3sg)-sċēawaþ.model.md:34:2	
pgmc	selected_input	skawothi	Germanic/docs/lexeme_reports/model_entries/2318-show-(3sg)-sċēawaþ.model.md:44:1	
pgmc	source_protoform	skeubana	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:49:1	
pgmc	comparison_form	skubanaz	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:52:1	
pgmc	comparison_form	skubun	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:51:1	
pgmc	source_protoform	skuldra	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:21:6	
pgmc	evidence_form	skuldramiz	Germanic/docs/assembly/capr_book_intro_alpha_01.md:33:2	
pgmc	selected_input	skuldramiz	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:25:1	
pgmc	selected_input	skuldramiz	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:49:1	
pgmc	source_protoform	skuldrjon	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:21:7	
pgmc	comparison_form	skuldro	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:47:1	
pgmc	selected_input	spannai	Germanic/docs/lexeme_reports/model_entries/2203-span-spanne.model.md:22:1	
pgmc	selected_input	spannai	Germanic/docs/lexeme_reports/model_entries/2203-span-spanne.model.md:35:3	
pgmc	selected_input	spannai	Germanic/docs/lexeme_reports/model_entries/2203-span-spanne.model.md:47:1	
pgmc	source_protoform	spanno	Germanic/docs/lexeme_reports/model_entries/2203-span-spanne.model.md:35:1	
pgmc	source_protoform	spanno	Germanic/docs/lexeme_reports/model_entries/2203-span-spanne.model.md:37:2	
pgmc	source_protoform	spanno	Germanic/docs/lexeme_reports/model_entries/2203-span-spanne.model.md:46:1	
pgmc	evidence_form	sparen	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:21:1	
pgmc	evidence_form	sparena	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:27:1	
pgmc	evidence_form	sparena	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:56:1	
pgmc	evidence_form	sparenan	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:22:1	
pgmc	evidence_form	sparojana	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:25:1	
pgmc	evidence_form	sparojana	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:42:1	
pgmc	evidence_form	sparojana	Germanic/docs/lexeme_reports/model_entries/2205-spare-sparian.model.md:59:1	
pgmc	selected_input	stabaz	Germanic/docs/lexeme_reports/model_entries/2212-staff-stæf.model.md:23:1	
pgmc	selected_input	stabaz	Germanic/docs/lexeme_reports/model_entries/2212-staff-stæf.model.md:53:1	
pgmc	source_protoform	stabiz	Germanic/docs/lexeme_reports/model_entries/2212-staff-stæf.model.md:22:1	
pgmc	source_protoform	stabiz	Germanic/docs/lexeme_reports/model_entries/2212-staff-stæf.model.md:51:1	
pgmc	source_protoform	stamnaz	Germanic/docs/lexeme_reports/model_entries/2216-stem-stefn.model.md:21:1	
pgmc	source_protoform	stamnaz	Germanic/docs/lexeme_reports/model_entries/2216-stem-stefn.model.md:58:1	
pgmc	source_protoform	stamnaz	Germanic/docs/lexeme_reports/model_entries/2216-stem-stefn.model.md:82:1	
pgmc	source_protoform	stamnaz	Germanic/docs/lexeme_reports/model_entries/2216-stem-stefn.model.md:90:1	
pgmc	source_protoform	straujan	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md:22:1	
pgmc	selected_input	swanas	Germanic/docs/lexeme_reports/model_entries/2235-swan-swanes.model.md:23:1	
pgmc	selected_input	swanas	Germanic/docs/lexeme_reports/model_entries/2235-swan-swanes.model.md:27:1	
pgmc	selected_input	swanas	Germanic/docs/lexeme_reports/model_entries/2235-swan-swanes.model.md:53:1	
pgmc	source_protoform	swanaz	Germanic/docs/lexeme_reports/model_entries/2235-swan-swanes.model.md:21:1	
pgmc	source_protoform	swanaz	Germanic/docs/lexeme_reports/model_entries/2235-swan-swanes.model.md:26:1	
pgmc	source_protoform	swanaz	Germanic/docs/lexeme_reports/model_entries/2235-swan-swanes.model.md:52:1	
pgmc	comparison_form	tappjana	Germanic/docs/lexeme_reports/model_entries/2240-tap-tæppa.model.md:48:1	
pgmc	selected_input	tappo	Germanic/docs/lexeme_reports/model_entries/2240-tap-tæppa.model.md:22:2	
pgmc	selected_input	tappo	Germanic/docs/lexeme_reports/model_entries/2240-tap-tæppa.model.md:35:1	
pgmc	selected_input	tappo	Germanic/docs/lexeme_reports/model_entries/2240-tap-tæppa.model.md:46:1	
pgmc	evidence_form	taugma	Germanic/docs/sound_changes/reader_facing/reader_facing_local_section_19.md:55:1	
pgmc	source_protoform	thestilaz	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md:22:1	
pgmc	source_protoform	thestilaz	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md:50:1	
pgmc	selected_input	thistilas	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md:23:1	
pgmc	selected_input	thistilas	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md:38:1	
pgmc	selected_input	thistilas	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md:51:1	
pgmc	selected_input	threjez	Germanic/docs/lexeme_reports/model_entries/2254-three-þrīe.model.md:23:1	
pgmc	selected_input	thusendi	Germanic/docs/lexeme_reports/model_entries/2252-thousand-þūsend.model.md:23:1	
pgmc	selected_input	thusendi	Germanic/docs/lexeme_reports/model_entries/2252-thousand-þūsend.model.md:56:1	
pgmc	selected_input	thusendi	Germanic/docs/lexeme_reports/model_entries/2252-thousand-þūsend.model.md:68:1	
pgmc	source_protoform	thusundi	Germanic/docs/lexeme_reports/model_entries/2252-thousand-þūsend.model.md:21:1	
pgmc	source_protoform	thusundi	Germanic/docs/lexeme_reports/model_entries/2252-thousand-þūsend.model.md:66:1	
pgmc	source_protoform	timbra	Germanic/docs/lexeme_reports/model_entries/2258-timber-timber.model.md:21:1	
