ID	TOKENS	PROTOFORM	ALIGNMENT	IPA	COUNTERPART	COGIDS	DOCULECT	NOTE	STRUCTURE	BORROWING	CONCEPT	PROTO	GLOSSID
686	ɔ s	*uxsōn	ɔ - s - ( - )	ɔs	os	188	Dutch				ox	*uxsōn	193
685	ɔ k s	*uxsōn	ɔ k s - ( - )	ɔks	ox	188	English				ox	*uxsōn	193
2146	o x a	*uxsōn	ɔ k s - ( - )	ɔks	oxa	188	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			ox	*uxsōn	193
684	ɔ k s ə	*uxsōn	ɔ k s ə ( - )	ɔksə	Ochse	188	German				ox	*uxsōn	193
1070	r eː ɣ ə	*regną	r eː ɣ ə - ( - - )	reːɣə	regen	293	Dutch	MT			rain	*regną	194
1069	r eɪ n	*regną	r eɪ - - n ( - - )	reɪn	rain	293	English	MT			rain	*regną	194
2147	r e ġ n	*regną	r eɪ - - n ( - - )	ˈrejn̩	reġn	293	Old_English	MT | TODO: replace with attested Old English form | Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			rain	*regną	194
1068	r eː ɡ ə n	*regną	r eː ɡ ə n ( - - )	reːɡən	Regen	293	German				rain	*regną	194
877	r eː ɣ ə m b oː x	*regna-bugōn	r eː ɣ ə ( m - b oː x - - )	reːɣəmboːx	regenboog	241	Dutch				rainbow	*regna-bugōn	195
876	r eɪ n b əʊ	*regna-bugōn	r eɪ - - ( n - b əʊ - - - )	reɪnbəʊ	rainbow	241	English				rainbow	*regna-bugōn	195
2148	r e ġ n b o g a	*regna-bugōn	r eɪ - - ( n - b əʊ - - - )	reɪnbəʊ	reġnboga	241	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			rainbow	*regna-bugōn	195
875	r eː ɡ ə n b oː ɡ ə n	*regna-bugōn	r eː ɡ ə ( n - b oː ɡ ə n )	reːɡənboːɡən	Regenbogen	241	German	DUP			rainbow	*regna-bugōn	195
185	r aː f	*xrabnăz	- r aː f - - ( - - )	raːf	raaf	52	Dutch				raven	*xrabnăz	196
184	r æ v ə n	*xrabnăz	- r æ v ə n ( - - )	rævṇ	raven	52	English				raven	*xrabnăz	196
2149	h r æ f n	*xrabnăz	- r æ v ə n ( - - )	rævṇ	hræfn	52	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			raven	*xrabnăz	196
183	r aː b ə	*xrabnăz	- r aː b ə - ( - - )	raːbə	Rabe	52	German				raven	*xrabnăz	196
1648	r aː d ɛ n	*rēdăną	r aː d ɛ n ( - - )	raːdɛn	raden	452	Dutch				read	*rēdăną	197
1647	r iː d	*rēdăną	r iː d - - ( - - )	riːd	read	452	English				read	*rēdăną	197
2150	r ǣ d a n	*rēdăną	r iː d - - ( - - )	riːd	rǣdan	452	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			read	*rēdăną	197
1646	r aː t ə n	*rēdăną	r aː t ə n ( - - )	raːtən	raten	452	German				read	*rēdăną	197
708	r oː k	*raukiz	r oː k ( - - )	roːk	rook	194	Dutch				reek	*raukiz	198
707	r iː k	*raukiz	r iː k ( - - )	riːk	reek	194	English				reek	*raukiz	198
2151	r ē c	*raukiz	r iː k ( - - )	riːk	rēc	194	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			reek	*raukiz	198
706	r au x	*raukiz	r au x ( - - )	raux	Rauch	194	German				reek	*raukiz	198
560	r ɛ s t	*rastō	r ɛ s t ( - )	rɛst	rest	153	English				rest	*rastō	350
2152	r æ s t	*rastō	r ɛ s t ( - )	rɛst	ræst	153	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			rest	*rastō	350
559	r a s t	*rastō	r a s t ( - )	rast	Rast	153	German				rest	*rastō	350
167	r ɛɪ d ə	*rīdăną	r ɛɪ d ə - ( - - )	rɛɪdə	rijden	47	Dutch				ride	*rīdăną	199
166	r aɪ d	*rīdăną	r aɪ d - - ( - - )	raɪd	ride	47	English				ride	*rīdăną	199
2153	r ī d a n	*rīdăną	r aɪ d - - ( - - )	raɪd	rīdan	47	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			ride	*rīdăną	199
165	r ai t ə n	*rīdăną	r ai t ə n ( - - )	raitən	reiten	47	German				ride	*rīdăną	199
1550	r aɪ n d	*rindō	r aɪ n d -	raɪnd	rind	425	English				rind	*rindō	351
2154	r i n d	*rindō	r aɪ n d -	raɪnd	rind	425	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			rind	*rindō	351
1549	r ɪ n d ə	*rindō	r ɪ n d ə	rɪndə	Rinde	425	German				rind	*rindō	351
1385	r ʉ k	*rukkiz	r ʉ k ( - - )	rʉk	ruk	379	Dutch				rock	*rukkiz	200
1384	r ɔ k	*rukkiz	r ɔ k ( - - )	rɔk	rock	379	English				rock	*rukkiz	200
2155	* r o c c	*rukkiz	r ɔ k ( - - )	rɔk	rocc	379	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh) | OE rocc attested in compound stānrocc; rocc is cognate with ModE rock.			rock	*rukkiz	200
1383	r ʊ k	*rukkiz	r ʊ k ( - - )	rʊk	Ruck	379	German				rock	*rukkiz	200
1738	r eː	*raixōn	r eː ( - - - )	reː	ree	476	Dutch				roe	*raixōn	201
1737	r əʊ	*raixōn	r əʊ ( - - - )	rəʊ	roe	476	English				roe	*raixōn	201
2156	* h r o g n	*raixōn	r əʊ ( - - - )	rəʊ	-	476	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh) | Unattested OE; reconstructed *hrogn.			roe	*raixōn	201
1736	r eː	*raixōn	r eː ( - - - )	reː	Reh	476	German				roe	*raixōn	201
1096	r uː d	*rōdō	r uː d -	ruːd	rood	300	English				rood	*rōdō	352
2157	r ō d	*rōdō	r uː d -	ruːd	rōd	300	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			rood	*rōdō	352
1095	r uː t ə	*rōdō	r uː t ə	ruːtə	Rute	300	German				rood	*rōdō	352
499	r œy m	*rūmą	r œy m ( - - )	rœym	ruim	136	Dutch				room	*rūmą	202
498	r uː m	*rūmą	r uː m ( - - )	ruːm	room	136	English				room	*rūmą	202
2158	r ū m	*rūmą	r uː m ( - - )	ruːm	rūm	136	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			room	*rūmą	202
497	r au m	*rūmą	r au m ( - - )	raum	Raum	136	German				room	*rūmą	202
1306	r ɛɪ p	*raipą	r ɛɪ p ( - - )	rɛɪp	rijp	358	Dutch				rope	*raipą	203
1305	r əʊ p	*raipą	r əʊ p ( - - )	rəʊp	rope	358	English				rope	*raipą	203
2159	r ā p	*raipą	r əʊ p ( - - )	rɑːp	rāp	358	Old_English	Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			rope	*raipą	203
1304	r ai f	*raipą	r ai f ( - - )	raif	Reif	358	German				rope	*raipą	203
1672	r uː r	*rōθrăz	r uː - - r ( - - )	ruːr	roer	458	Dutch				rudder	*rōθrăz	204
1671	r ʌ d ə	*rōθrăz	r ʌ d ə r ( - - )	rʌdə	rudder	458	English				rudder	*rōθrăz	204
2160	r ō þ o r	*rōθrăz	r ʌ d ə r ( - - )	rʌdə	rōþor	458	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			rudder	*rōθrăz	204
1670	r uː d ə r	*rōθrăz	r uː d ə r ( - - )	ruːdər	Ruder	458	German				rudder	*rōθrăz	204
966	r ʌ n	*rinnăną	r ʌ n - - ( - - )	rʌn	run	265	English				run	*rinnăną	353
2161	r i n n a n	*rinnăną	r ʌ n - - ( - - )	rʌn	rinnan	265	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			run	*rinnăną	353
965	r ɪ n ə n	*rinnăną	r ɪ n ə n ( - - )	rɪnən	rinnen	265	German				run	*rinnăną	353
737	r uː s t	*rustō	r uː s t ( - )	ruːst	roest	202	Dutch				rust	*rustō	205
736	r ʌ s t	*rustō	r ʌ s t ( - )	rʌst	rust	202	English				rust	*rustō	205
2162	r u s t	*rustō	r ʌ s t ( - )	rʌst	rust	202	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			rust	*rustō	205
735	r ɔ s t	*rustō	r ɔ s t ( - )	rɔst	Rost	202	German				rust	*rustō	205
1464	r ɔ ɣ ə	*rugiz	r ɔ ɣ ə ( - )	rɔɣə	rogge	400	Dutch				rye	*rugiz	206
1463	r aɪ	*rugiz	r aɪ - - ( - )	raɪ	rye	400	English				rye	*rugiz	206
2163	r y ġ e	*rugiz	r aɪ - - ( - )	raɪ	ryġe	400	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			rye	*rugiz	206
1462	r ɔ ɡ ə n	*rugiz	r ɔ ɡ ə ( n )	rɔɡən	Roggen	400	German				rye	*rugiz	206
941	z ɛɪ l	*seglą	z ɛɪ - - l ( - - )	zɛɪl	zeil	258	Dutch				sail	*seglą	207
940	s eɪ l	*seglą	s eɪ - - l ( - - )	seɪl	sail	258	English				sail	*seglą	207
2164	s e ġ l	*seglą	s eɪ - - l ( - - )	seɪl	seġl	258	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			sail	*seglą	207
939	z eː ɡ ə l	*seglą	z eː ɡ ə l ( - - )	zeːɡəl	Segel	258	German				sail	*seglą	207
138	z aː k	*sakō	z aː k -	zaːk	zaak	38	Dutch				sake	*sakō	208
137	s ɑː k ɪ	*sakō	s eɪ k -	sɑːkɪ	sake	38	English				sake	*sakō	208
2165	s a c u	*sakō	s eɪ k -	sɑːkɪ	sacu	38	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			sake	*sakō	208
136	z a x ə	*sakō	z a x ə	zaxə	Sache	38	German				sake	*sakō	208
1215	z ɑu t	*saltą	z ɑu - t ( - - )	zɑut	zout	333	Dutch				salt	*saltą	209
1214	s ɔː l t	*saltą	s ɔː l t ( - - )	sɔːlt	salt	333	English				salt	*saltą	209
2166	s e a l t	*saltą	s ɔː l t ( - - )	sæɑ̯ɫt	sealt	333	Old_English	Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			salt	*saltą	209
1213	z a l ts	*saltą	z a l ts ( - - )	zalt͡s	Salz	333	German				salt	*saltą	209
334	z ɑ l f	*salbō	z ɑ l f -	zɑlf	zalf	92	Dutch				salve	*salbō	210
333	s æ l v	*salbō	s æ l v -	sælv	salve	92	English				salve	*salbō	210
2167	s e a l f	*salbō	s æ l v -	sælv	sealf	92	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			salve	*salbō	210
332	z a l b ə	*salbō	z a l b ə	zalbə	Salbe	92	German				salve	*salbō	210
977	s ɑ p	*sapōn	s ɑ p ( - - - )	sɑp	sap	268	Dutch				sap	*sapōn	211
976	s æ p	*sapōn	s æ p ( - - - )	sæp	sap	268	English				sap	*sapōn	211
2168	s æ p	*sapōn	s æ p ( - - - )	sæp	sæp	268	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			sap	*sapōn	211
975	z a f t	*sapōn	z a f ( - - t )	zaft	Saft	268	German				sap	*sapōn	211
1490	z eː	*sai	z eː	zeː	zee	408	Dutch				sea	*sai	212
1489	s iː	*sai	s iː	siː	sea	408	English				sea	*sai	212
2169	s ǣ	*sai	s iː	sæː	sǣ	408	Old_English	Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			sea	*sai	212
1488	z eː	*sai	z eː	zeː	See	408	German				sea	*sai	212
514	z oː m	*saumăz	z oː m ( - - )	zoːm	zoom	140	Dutch				seam	*saumăz	213
513	s iː m	*saumăz	s iː m ( - - )	siːm	seam	140	English				seam	*saumăz	213
2170	s ē a m	*saumăz	s iː m ( - - )	siːm	sēam	140	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			seam	*saumăz	213
512	z au m	*saumăz	z au m ( - - )	zaum	Saum	140	German				seam	*saumăz	213
107	z uː k ə	*sōkjăną	z uː k - ə - ( - - )	zuːkə	zoeken	30	Dutch				seek	*sōkjăną	214
106	s iː k	*sōkjăną	s iː k - - - ( - - )	siːk	seek	30	English				seek	*sōkjăną	214
2171	s ē ċ a n	*sōkjăną	s iː k - - - ( - - )	siːk	sēċan	30	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			seek	*sōkjăną	214
105	z uː x ə n	*sōkjăną	z uː x - ə n ( - - )	zuːxən	suchen	30	German				seek	*sōkjăną	214
1381	z ɛ n d ə	*sandjăną	z ɛ n d - ə - ( - - )	zɛndə	zenden	378	Dutch				send	*sandjăną	215
1380	s ɛ n d	*sandjăną	s ɛ n d - - - ( - - )	sɛnd	send	378	English				send	*sandjăną	215
2172	s e n d a n	*sandjăną	s ɛ n d - - - ( - - )	sɛnd	sendan	378	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			send	*sandjăną	215
1379	z ɛ n d ə n	*sandjăną	z ɛ n d - ə n ( - - )	zɛndən	senden	378	German				send	*sandjăną	215
1819	z ɛ t ə	*satjăną	z ɛ t - ə - ( - - )	zɛtə	zetten	498	Dutch				set	*satjăną	216
1818	s ɛ t	*satjăną	s ɛ t - - - ( - - )	sɛt	set	498	English				set	*satjăną	216
2173	s e t t a n	*satjăną	s ɛ t - - - ( - - )	sɛt	settan	498	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			set	*satjăną	216
1817	z ɛ ts ə n	*satjăną	z ɛ ts - ə n ( - - )	zɛt͡sən	setzen	498	German				set	*satjăną	216
177	z eː v ə	*sebun	z eː v ə -	zeːvə	zeven	50	Dutch				seven	*sebun	217
176	s ɛ v ə n	*sebun	s ɛ v ə n	sɛvṇ	seven	50	English				seven	*sebun	217
2174	s e o f o n	*sebun	s ɛ v ə n	sɛvṇ	seofon	50	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			seven	*sebun	217
175	z iː b ə n	*sebun	z iː b ə n	ziːbən	sieben	50	German				seven	*sebun	217
1861	s x ɑ x t	*skaftą	s x ɑ x t ( - - )	sxɑxt	schacht	510	Dutch				shaft	*skaftą	218
1860	ʃ ɑː f t	*skaftą	ʃ - ɑː f t ( - - )	ʃɑːft	shaft	510	English				shaft	*skaftą	218
2175	s ċ e a f t	*skaftą	ʃ - ɑː f t ( - - )	ʃɑːft	sċeaft	510	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			shaft	*skaftą	218
1859	ʃ a f t	*skaftą	ʃ - a f t ( - - )	ʃaft	Schaft	510	German				shaft	*skaftą	218
1081	ʃ eɪ m	*skamō	ʃ - eɪ m ( - )	ʃeɪm	shame	296	English				shame	*skamō	354
2176	s ċ a m u	*skamō	ʃ - eɪ m ( - )	ʃeɪm	sċamu	296	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			shame	*skamō	354
1080	ʃ aː m	*skamō	ʃ - aː m ( - )	ʃaːm	Scham	296	German				shame	*skamō	354
1427	s x eː r ə	*skerăną	s x eː r ə - ( - - )	sxeːrə	scheren	390	Dutch				shear	*skerăną	219
1426	ʃ ɪə	*skerăną	ʃ - ɪə r - - ( - - )	ʃɪə	shear	390	English				shear	*skerăną	219
2177	s ċ i e r a n	*skerăną	ʃ - ɪə r - - ( - - )	ʃɪə	sċieran	390	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			shear	*skerăną	219
1425	ʃ eː r ə n	*skerăną	ʃ - eː r ə n ( - - )	ʃeːrən	scheren	390	German				shear	*skerăną	219
1117	s x eː d ə	*skaiθiz	s x eː d ə ( - )	sxeːdə	schede	306	Dutch				sheath	*skaiθiz	220
1116	ʃ iː θ	*skaiθiz	ʃ - iː θ - ( - )	ʃiːθ	sheath	306	English				sheath	*skaiθiz	220
2178	s ċ ē a þ	*skaiθiz	ʃ - iː θ - ( - )	ʃiːθ	sċēaþ	306	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			sheath	*skaiθiz	220
1115	ʃ ai d ə	*skaiθiz	ʃ - ai d ə ( - )	ʃaidə	Scheide	306	German				sheath	*skaiθiz	220
1371	s x aː p	*skēpą	s x aː p ( - - )	sxaːp	schaap	375	Dutch				sheep	*skēpą	221
1370	ʃ iː p	*skēpą	ʃ - iː p ( - - )	ʃiːp	sheep	375	English				sheep	*skēpą	221
2179	p e r s o n a	*skēpą	ʃ - iː p ( - - )	ʃiːp	persona	375	Old_English	Source: Wiktionary etymology (Old English link) | Source: Wiktionary etymology (Old English link)			sheep	*skēpą	221
1369	ʃ aː f	*skēpą	ʃ - aː f ( - - )	ʃaːf	Schaf	375	German				sheep	*skēpą	221
310	s x ɪ l t	*skelduz	s x ɪ l t ( - - )	sxɪlt	schild	86	Dutch				shield	*skelduz	222
309	ʃ iː l d	*skelduz	ʃ - iː l d ( - - )	ʃiːld	shield	86	English				shield	*skelduz	222
2180	s c i e l d	*skelduz	ʃ - iː l d ( - - )	ʃiːld	scield	86	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			shield	*skelduz	222
308	ʃ ɪ l t	*skelduz	ʃ - ɪ l t ( - - )	ʃɪlt	Schild	86	German	BOR			shield	*skelduz	222
963	ʃ ɪ l ɪ ŋ	*skellinăz	ʃ - ɪ l ɪ ŋ - ( - - )	ʃɪlɪŋ	shilling	264	English				shilling	*skellinăz	355
2181	s ċ i l l i n g	*skellinăz	ʃ - ɪ l ɪ ŋ - ( - - )	ʃɪlɪŋ	sċilling	264	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			shilling	*skellinăz	355
962	ʃ ɪ l ɪ ŋ	*skellinăz	ʃ - ɪ l ɪ ŋ - ( - - )	ʃɪlɪŋ	Schilling	264	German				shilling	*skellinăz	355
1401	s x ɛɪ n ə	*skīnăną	s x ɛɪ n ə - ( - - )	sxɛɪnə	schijnen	383	Dutch				shine	*skīnăną	223
1400	ʃ aɪ n	*skīnăną	ʃ - aɪ n - - ( - - )	ʃaɪn	shine	383	English				shine	*skīnăną	223
2182	s ċ ī n a n	*skīnăną	ʃ - aɪ n - - ( - - )	ʃaɪn	sċīnan	383	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			shine	*skīnăną	223
1399	ʃ ai n ə n	*skīnăną	ʃ - ai n ə n ( - - )	ʃainən	scheinen	383	German				shine	*skīnăną	223
591	s x ɑu d ə r	*skuldrō	s x ɑu - d ə r ( - )	sxɑudər	schouder	162	Dutch				shoulder	*skuldrō	224
590	ʃ əʊ l d ə	*skuldrō	ʃ - əʊ l d ə r ( - )	ʃəʊldə	shoulder	162	English				shoulder	*skuldrō	224
2183	s c u l d r a	*skuldrō	ʃ - əʊ l d ə r ( - )	ʃəʊldə	sculdra	162	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			shoulder	*skuldrō	224
589	ʃ ʊ l t ə r	*skuldrō	ʃ - ʊ l t ə r ( - )	ʃʊltər	Schulter	162	German				shoulder	*skuldrō	224
1442	s x œy v ə	*skeubăną	s x œy v ə - ( - - )	sxœyvə	schuiven	394	Dutch				shove	*skeubăną	225
1441	ʃ ʌ v	*skeubăną	ʃ - ʌ v - - ( - - )	ʃʌv	shove	394	English				shove	*skeubăną	225
2184	s ċ ū f a n	*skeubăną	ʃ - ʌ v - - ( - - )	ʃʌv	sċūfan	394	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			shove	*skeubăną	225
1440	ʃ iː b ə n	*skeubăną	ʃ - iː b ə n ( - - )	ʃiːbən	schieben	394	German				shove	*skeubăną	225
723	s x ɔ f ə l	*skūflō	s x ɔ f ə l ( - )	sxɔfəl	schoffel	198	Dutch				shovel	*skūflō	226
722	ʃ ʌ v ə l	*skūflō	ʃ - ʌ v ə l ( - )	ʃʌvḷ	shovel	198	English				shovel	*skūflō	226
2185	s c o f l	*skūflō	ʃ - ʌ v ə l ( - )	ʃʌvḷ	scofl	198	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			shovel	*skūflō	226
721	ʃ au f ə l	*skūflō	ʃ - au f ə l ( - )	ʃaufəl	Schaufel	198	German				shovel	*skūflō	226
1287	s x ɑu ʋ ə	*skawōjăną	s x ɑu ʋ - - ə - ( - - )	sxɑuʋə	schouwen	353	Dutch				show	*skawōjăną	227
1286	ʃ əʊ	*skawōjăną	ʃ - əʊ - - - - - ( - - )	ʃəʊ	show	353	English				show	*skawōjăną	227
2186	s c ē a w i a n	*skawōjăną	ʃ - əʊ - - - - - ( - - )	ʃəʊ	scēawian	353	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			show	*skawōjăną	227
1285	ʃ au ə n	*skawōjăną	ʃ - au - - - ə n ( - - )	ʃauən	schauen	353	German				show	*skawōjăną	227
1194	ʃ aʊ ə	*skūrō	ʃ - aʊ ə r ( - )	ʃaʊə	shower	327	English				shower	*skūrō	356
2187	s ċ ū r	*skūrō	ʃ - aʊ ə r ( - )	ʃaʊə	sċūr	327	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			shower	*skūrō	356
1193	ʃ au ə r	*skūrō	ʃ - au ə r ( - )	ʃauər	Schauer	327	German				shower	*skūrō	356
231	s aɪ d	*sīdōn	s aɪ d - ( - )	saɪd	side	64	English				side	*sīdōn	357
2188	s ī d e	*sīdōn	s aɪ d - ( - )	saɪd	sīde	64	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			side	*sīdōn	357
230	z ai t ə	*sīdōn	z ai t ə ( - )	zaitə	Seite	64	German				side	*sīdōn	357
1750	z eː f	*sibăz	z eː f ( - - )	zeːf	zeef	479	Dutch				sieve	*sibăz	228
1749	s ɪ v	*sibăz	s ɪ v ( - - )	sɪv	sieve	479	English				sieve	*sibăz	228
2189	s i f e	*sibăz	s ɪ v ( - - )	sɪv	sife	479	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			sieve	*sibăz	228
1748	z iː p	*sibăz	z iː b ( - - )	ziːp	Sieb	479	German				sieve	*sibăz	228
1569	z ɪ ŋ ə	*singwăną	z ɪ ŋ - ə - ( - - )	zɪŋə	zingen	430	Dutch				sing	*singwăną	229
1568	s ɪ ŋ	*singwăną	s ɪ ŋ - - - ( - - )	sɪŋ	sing	430	English				sing	*singwăną	229
2190	s i n g a n	*singwăną	s ɪ ŋ - - - ( - - )	sɪŋ	singan	430	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			sing	*singwăną	229
1567	z ɪ ŋ ə n	*singwăną	z ɪ ŋ - ə n ( - - )	zɪŋən	singen	430	German				sing	*singwăną	229
1609	z ɛ ŋ ə	*sangjăną	z ɛ ŋ - - ə - ( - - )	zɛŋə	zengen	441	Dutch				singe	*sangjăną	230
1608	s ɪ n ʤ	*sangjăną	s ɪ n ʤ - - - ( - - )	sɪnʤ	singe	441	English				singe	*sangjăną	230
2191	s e n ġ a n	*sangjăną	s ɪ n ʤ - - - ( - - )	sɪnʤ	senġan	441	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			singe	*sangjăną	230
1607	z ɛ ŋ ə n	*sangjăną	z ɛ ŋ - - ə n ( - - )	zɛŋən	sengen	441	German				singe	*sangjăną	230
1055	z ʉ s t ə r	*swestēr	z - ʉ s t ə r	zʉstər	zuster	289	Dutch				sister	*swestēr	231
1054	s ɪ s t ə	*swestēr	s - ɪ s t ə r	sɪstə	sister	289	English				sister	*swestēr	231
2192	s w u s t o r	*swestēr	s - ɪ s t ə r	sɪstə	swustor	289	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			sister	*swestēr	231
1053	ʃ v ɛ s t ə r	*swestēr	ʃ v ɛ s t ə r	ʃvɛstər	Schwester	289	German				sister	*swestēr	231
1191	z ɪ t ə	*setjăną	z ɪ t - ə - ( - - )	zɪtə	zitten	326	Dutch				sit	*setjăną	232
1190	s ɪ t	*setjăną	s ɪ t - - - ( - - )	sɪt	sit	326	English				sit	*setjăną	232
2193	s i t t a n	*setjăną	s ɪ t - - - ( - - )	sɪt	sittan	326	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			sit	*setjăną	232
1189	z ɪ ts ə n	*setjăną	z ɪ ts - ə n ( - - )	zɪt͡sən	sitzen	326	German				sit	*setjăną	232
1162	z ɛ s	*sehs	z ɛ - s	zɛs	zes	318	Dutch				six	*sehs	233
1161	s ɪ k s	*sehs	s ɪ k s	sɪks	six	318	English				six	*sehs	233
2194	s i x	*sehs	s ɪ k s	sɪks	six	318	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			six	*sehs	233
1160	z ɛ k s	*sehs	z ɛ k s	zɛks	sechs	318	German				six	*sehs	233
1146	s l aː n	*slaxăną	s l aː - - n ( - - )	slaːn	slaan	314	Dutch				slay	*slaxăną	234
1145	s l eɪ	*slaxăną	s l eɪ - - - ( - - )	sleɪ	slay	314	English				slay	*slaxăną	234
2195	s l ē a n	*slaxăną	s l eɪ - - - ( - - )	sleɪ	slēan	314	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			slay	*slaxăną	234
1144	ʃ l aː ɡ ə n	*slaxăną	ʃ l aː ɡ ə n ( - - )	ʃlaːɡən	schlagen	314	German				slay	*slaxăną	234
1668	s l aː p ə	*slēpăną	s l aː p ə - ( - - )	slaːpə	slapen	457	Dutch				sleep	*slēpăną	235
1667	s l iː p	*slēpăną	s l iː p - - ( - - )	sliːp	sleep	457	English				sleep	*slēpăną	235
2196	s l ǣ p	*slēpăną	s l iː p - - ( - - )	sliːp	slǣp	457	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			sleep	*slēpăną	235
1666	ʃ l aː f ə n	*slēpăną	ʃ l aː f ə n ( - - )	ʃlaːfən	schlafen	457	German				sleep	*slēpăną	235
1912	s l ɛɪ m	*slīmą	s l ɛɪ m ( - - )	slɛɪm	slijm	524	Dutch				slime	*slīmą	236
1911	s l aɪ m	*slīmą	s l aɪ m ( - - )	slaɪm	slime	524	English				slime	*slīmą	236
2197	s l ī m	*slīmą	s l aɪ m ( - - )	slaɪm	slīm	524	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			slime	*slīmą	236
1910	ʃ l ai m	*slīmą	ʃ l ai m ( - - )	ʃlaim	Schleim	524	German				slime	*slīmą	236
1815	s m eː r ə	*smerwjăną	s m eː r - - ə - ( - - )	smeːrə	smeren	497	Dutch				smear	*smerwjăną	237
1814	s m ɪə	*smerwjăną	s m ɪə r - - - - ( - - )	smɪə	smear	497	English				smear	*smerwjăną	237
